"i","j","D_ij","civ_i","civ_j","civ_ij","comciv"
"FR","KR",-5.27878631,"wstrn","sinic",NA,0
"FR","KW",-8.756600563,"wstrn","islam",NA,0
"FR","KY",-11.24013,"wstrn","afric",NA,0
"FR","KZ",-11.24013,"wstrn","ortho",NA,0
"FR","LA",-3.100372,"wstrn","buddh",NA,0
"FR","LB",-2.786909915,"wstrn","islam",NA,0
"FR","LC",-11.24013,"wstrn","latam",NA,0
"FR","LK",-0.276220107,"wstrn","buddh",NA,0
"FR","LR",0.2684695,"wstrn","afric",NA,0
"FR","LT",-4.0453044415,"wstrn","wstrn","wstrn",1
"FR","LU",-9.081150263,"wstrn","wstrn","wstrn",1
"FR","LV",-4.8483702845,"wstrn","wstrn","wstrn",1
"FR","MA",2.2029687785,"wstrn","islam",NA,0
"FR","MD",1.773643,"wstrn","ortho",NA,0
"FR","ME",-2.238083,"wstrn",NA,NA,0
"FR","MG",-2.742896,"wstrn","afric",NA,0
"FR","MK",-2.189167,"wstrn","ortho",NA,0
"FR","ML",-11.24013,"wstrn","islam",NA,0
"FR","MN",0.7208689,"wstrn","buddh",NA,0
"FR","MO",-0.6326461,"wstrn",NA,NA,0
"FR","MP",-0.3564748,"wstrn",NA,NA,0
"FR","MR",-11.24013,"wstrn","afric",NA,0
"FR","MT",-6.299556769,"wstrn","wstrn","wstrn",1
"FR","MU",0.5269214,"wstrn","afric",NA,0
"FR","MX",-5.254357615,"wstrn","latam",NA,0
"FR","MY",-12.3993476705,"wstrn","islam",NA,0
"FR","MZ",-11.24013,"wstrn","afric",NA,0
"FR","NC",-2.449914,"wstrn",NA,NA,0
"FR","NG",-8.1140044345,"wstrn","afric",NA,0
"FR","NI",-11.24013,"wstrn","latam",NA,0
"FR","NL",1.0164886375,"wstrn","wstrn","wstrn",1
"FR","NO",-3.783506254,"wstrn","wstrn","wstrn",1
"FR","NP",-0.8463145985,"wstrn","hindu",NA,0
"FR","NZ",-1.1277728605,"wstrn","wstrn","wstrn",1
"FR","OM",-11.24013,"wstrn","islam",NA,0
"FR","PA",-6.3087556055,"wstrn","latam",NA,0
"FR","PE",0.253152243,"wstrn","latam",NA,0
"FR","PF",-11.24013,"wstrn",NA,NA,0
"FR","PG",-11.24013,"wstrn","wstrn","wstrn",1
"FR","PH",-2.2399139815,"wstrn","wstrn","wstrn",1
"FR","PK",-2.7365496615,"wstrn","islam",NA,0
"FR","PL",-1.265400786,"wstrn","wstrn","wstrn",1
"FR","PT",-1.4817264005,"wstrn","wstrn","wstrn",1
"FR","PY",-11.24013,"wstrn","latam",NA,0
"FR","QA",-5.1462644315,"wstrn","islam",NA,0
"FR","RU",-1.2675936435,"wstrn","ortho",NA,0
"FR","SA",-3.281740617,"wstrn","islam",NA,0
"FR","SD",-0.5331537,"wstrn","islam",NA,0
"FR","SE",-0.117413575,"wstrn","wstrn","wstrn",1
"FR","SG",-4.0284661415,"wstrn","buddh",NA,0
"FR","SI",-3.780036135,"wstrn","wstrn","wstrn",1
"FR","SK",-1.954962951,"wstrn","wstrn","wstrn",1
"FR","SN",-11.24013,"wstrn","islam",NA,0
"FR","SR",-3.487134,"wstrn",NA,NA,0
"FR","SV",-1.494777684,"wstrn","latam",NA,0
"FR","TH",-2.11268847,"wstrn","buddh",NA,0
"FR","TN",-11.24013,"wstrn","islam",NA,0
"FR","TR",0.0482295865,"wstrn","islam",NA,0
"FR","TT",-8.2629586395,"wstrn","wstrn","wstrn",1
"FR","TZ",2.825207,"wstrn","afric",NA,0
"FR","UA",-3.2499497705,"wstrn","ortho",NA,0
"FR","UG",2.696915,"wstrn","afric",NA,0
"FR","US",-1.147557831,"wstrn","wstrn","wstrn",1
"FR","UY",-3.3379820915,"wstrn","latam",NA,0
"FR","UZ",0.7261473,"wstrn","islam",NA,0
"FR","VC",-1.354774,"wstrn","latam",NA,0
"FR","VE",-6.415697539,"wstrn","latam",NA,0
"FR","VI",-11.24013,"wstrn",NA,NA,0
"FR","VN",-0.219744827,"wstrn","sinic",NA,0
"FR","YE",-11.24013,"wstrn","islam",NA,0
"FR","ZA",-2.79406119,"wstrn","afric",NA,0
"FR","ZM",-11.24013,"wstrn","afric",NA,0
"FR","ZW",-11.24013,"wstrn","afric",NA,0
"GA","GB",-3.242416,"afric","wstrn",NA,0
"GA","GE",0.0618102,"afric","ortho",NA,0
"GA","GH",-3.981276,"afric","afric","afric",1
"GA","GM",-2.110581,"afric","islam",NA,0
"GA","GR",-2.029345,"afric","ortho",NA,0
"GA","GT",-2.954819,"afric","latam",NA,0
"GA","GU",-11.24013,"afric",NA,NA,0
"GA","GY",-3.834054,"afric",NA,NA,0
"GA","HK",-11.24013,"afric","sinic",NA,0
"GA","HN",1.681108,"afric","latam",NA,0
"GA","HR",2.267513,"afric","wstrn",NA,0
"GA","HT",-11.24013,"afric",NA,NA,0
"GA","HU",-2.301357,"afric","wstrn",NA,0
"GA","ID",0.8925065,"afric","islam",NA,0
"GA","IE",-2.556538,"afric","wstrn",NA,0
"GA","IL",-2.0877,"afric","wstrn",NA,0
"GA","IN",-3.839454,"afric","hindu",NA,0
"GA","IT",-11.24013,"afric","wstrn",NA,0
"GA","JM",2.41603,"afric","wstrn",NA,0
"GA","JO",-2.234446,"afric","islam",NA,0
"GA","JP",1.906206,"afric",NA,NA,0
"GA","KE",0.6085057,"afric","afric","afric",1
"GA","KH",-1.217775,"afric","buddh",NA,0
"GA","KM",-0.2566796,"afric","afric","afric",1
"GA","KR",-11.24013,"afric","sinic",NA,0
"GA","KW",-11.24013,"afric","islam",NA,0
"GA","KY",-3.324248,"afric","afric","afric",1
"GA","KZ",-2.533783,"afric","ortho",NA,0
"GA","LA",-2.921642,"afric","buddh",NA,0
"GA","LB",-2.002623,"afric","islam",NA,0
"GA","LC",4.780517,"afric","latam",NA,0
"GA","LK",-11.24013,"afric","buddh",NA,0
"GA","LR",-11.24013,"afric","afric","afric",1
"GA","LT",-3.595136,"afric","wstrn",NA,0
"GA","LU",1.195725,"afric","wstrn",NA,0
"GA","LV",-3.268543,"afric","wstrn",NA,0
"GA","MA",-3.995653,"afric","islam",NA,0
"GA","MD",0.7375009,"afric","ortho",NA,0
"GA","ME",-3.157965,"afric",NA,NA,0
"GA","MG",-0.4847237,"afric","afric","afric",1
"GA","MK",-11.24013,"afric","ortho",NA,0
"GA","ML",-11.24013,"afric","islam",NA,0
"GA","MN",-0.1779596,"afric","buddh",NA,0
"GA","MO",-11.24013,"afric",NA,NA,0
"GA","MP",-2.742694,"afric",NA,NA,0
"GA","MR",-11.24013,"afric","afric","afric",1
"GA","MT",-2.812135,"afric","wstrn",NA,0
"GA","MU",1.530375,"afric","afric","afric",1
"GA","MX",-6.155168,"afric","latam",NA,0
"GA","MY",-11.24013,"afric","islam",NA,0
"GA","MZ",-2.482849,"afric","afric","afric",1
"GA","NC",-11.24013,"afric",NA,NA,0
"GA","NG",0.6923196,"afric","afric","afric",1
"GA","NI",-11.24013,"afric","latam",NA,0
"GA","NL",-11.24013,"afric","wstrn",NA,0
"GA","NO",-11.24013,"afric","wstrn",NA,0
"GA","NP",-11.24013,"afric","hindu",NA,0
"GA","NZ",-4.976168,"afric","wstrn",NA,0
"GA","OM",-0.4520407,"afric","islam",NA,0
"GA","PA",5.856035,"afric","latam",NA,0
"GA","PE",0.4013572,"afric","latam",NA,0
"GA","PF",2.545181,"afric",NA,NA,0
"GA","PG",0.8645237,"afric","wstrn",NA,0
"GA","PH",-11.24013,"afric","wstrn",NA,0
"GA","PK",-1.431603,"afric","islam",NA,0
"GA","PL",-3.087977,"afric","wstrn",NA,0
"GA","PT",-11.24013,"afric","wstrn",NA,0
"GA","PY",-11.24013,"afric","latam",NA,0
"GA","QA",-1.491647,"afric","islam",NA,0
"GA","RU",-2.080884,"afric","ortho",NA,0
"GA","SA",-11.24013,"afric","islam",NA,0
"GA","SD",-1.083938,"afric","islam",NA,0
"GA","SE",2.906976,"afric","wstrn",NA,0
"GA","SG",-2.233942,"afric","buddh",NA,0
"GA","SI",-11.24013,"afric","wstrn",NA,0
"GA","SK",-1.478847,"afric","wstrn",NA,0
"GA","SN",-1.918858,"afric","islam",NA,0
"GA","SR",-3.308403,"afric",NA,NA,1
"GA","SV",-1.754317,"afric","latam",NA,0
"GA","TH",-11.24013,"afric","buddh",NA,0
"GA","TN",-1.727516,"afric","islam",NA,0
"GA","TR",-11.24013,"afric","islam",NA,0
"GA","TT",-1.042931,"afric","wstrn",NA,0
"GA","TZ",2.86308,"afric","afric","afric",1
"GA","UA",-11.24013,"afric","ortho",NA,0
"GA","UG",-0.3511989,"afric","afric","afric",1
"GA","US",-1.659197,"afric","wstrn",NA,0
"GA","UY",-2.362017,"afric","latam",NA,0
"GA","UZ",-11.24013,"afric","islam",NA,0
"GA","VC",1.075249,"afric","latam",NA,0
"GA","VE",2.396622,"afric","latam",NA,0
"GA","VI",-2.556344,"afric",NA,NA,0
"GA","VN",-11.24013,"afric","sinic",NA,0
"GA","YE",-1.55549,"afric","islam",NA,0
"GA","ZA",-0.9417598,"afric","afric","afric",1
"GA","ZM",-11.24013,"afric","afric","afric",1
"GA","ZW",-2.495932,"afric","afric","afric",1
"GB","GE",-7.323084,"wstrn","ortho",NA,0
"GB","GH",-11.24013,"wstrn","afric",NA,0
"GB","GM",-8.722286,"wstrn","islam",NA,0
"GB","GR",-2.0689474885,"wstrn","ortho",NA,0
"GB","GT",-8.3987815165,"wstrn","latam",NA,0
"GB","GU",-8.265975,"wstrn",NA,NA,0
"GB","GY",-11.24013,"wstrn",NA,NA,0
"GB","HK",-3.542832417,"wstrn","sinic",NA,0
"GB","HN",-11.24013,"wstrn","latam",NA,0
"GB","HR",-3.7534901935,"wstrn","wstrn","wstrn",1
"GB","HT",-6.753252,"wstrn",NA,NA,0
"GB","HU",-3.011204557,"wstrn","wstrn","wstrn",1
"GB","ID",-2.8420752295,"wstrn","islam",NA,0
"GB","IE",-1.51078587,"wstrn","wstrn","wstrn",1
"GB","IL",-3.2369649375,"wstrn","wstrn","wstrn",1
"GB","IN",-4.9302068035,"wstrn","hindu",NA,0
"GB","IS",0.285415076,"wstrn","wstrn","wstrn",1
"GB","IT",-5.400629195,"wstrn","wstrn","wstrn",1
"GB","JM",-4.1958929595,"wstrn","wstrn","wstrn",1
"GB","JO",-1.190587133,"wstrn","islam",NA,0
"GB","JP",-5.301071721,"wstrn",NA,NA,0
"GB","KE",-3.825814003,"wstrn","afric",NA,0
"GB","KH",-8.234945,"wstrn","buddh",NA,0
"GB","KM",-7.216691,"wstrn","afric",NA,0
"GB","KR",-1.1597737615,"wstrn","sinic",NA,0
"GB","KW",-5.771823482,"wstrn","islam",NA,0
"GB","KY",-8.144193,"wstrn","afric",NA,0
"GB","KZ",-9.299639,"wstrn","ortho",NA,0
"GB","LA",-3.146467,"wstrn","buddh",NA,0
"GB","LB",-6.7417800995,"wstrn","islam",NA,0
"GB","LC",-3.598036,"wstrn","latam",NA,0
"GB","LK",-5.2948775955,"wstrn","buddh",NA,0
"GB","LR",-3.465188,"wstrn","afric",NA,0
"GB","LT",-4.630199938,"wstrn","wstrn","wstrn",1
"GB","LU",-4.423860169,"wstrn","wstrn","wstrn",1
"GB","LV",-4.838897254,"wstrn","wstrn","wstrn",1
"GB","MA",-6.106183944,"wstrn","islam",NA,0
"GB","MD",-11.24013,"wstrn","ortho",NA,0
"GB","ME",-11.24013,"wstrn",NA,NA,0
"GB","MG",-11.24013,"wstrn","afric",NA,0
"GB","MK",-11.24013,"wstrn","ortho",NA,0
"GB","ML",-9.026179,"wstrn","islam",NA,0
"GB","MN",-11.24013,"wstrn","buddh",NA,0
"GB","MO",-8.2183,"wstrn",NA,NA,0
"GB","MP",-3.873759,"wstrn",NA,NA,0
"GB","MR",-11.24013,"wstrn","afric",NA,0
"GB","MT",-4.7347618275,"wstrn","wstrn","wstrn",1
"GB","MU",-11.24013,"wstrn","afric",NA,0
"GB","MX",-4.540182089,"wstrn","latam",NA,0
"GB","MY",-6.363239465,"wstrn","islam",NA,0
"GB","MZ",-6.609647,"wstrn","afric",NA,0
"GB","NC",-5.481691,"wstrn",NA,NA,0
"GB","NG",-3.7602555745,"wstrn","afric",NA,0
"GB","NI",-7.853042,"wstrn","latam",NA,0
"GB","NL",-6.317995975,"wstrn","wstrn","wstrn",1
"GB","NO",-4.1755704825,"wstrn","wstrn","wstrn",1
"GB","NP",-3.1062695885,"wstrn","hindu",NA,0
"GB","NZ",-2.3552199055,"wstrn","wstrn","wstrn",1
"GB","OM",-7.980036,"wstrn","islam",NA,0
"GB","PA",-4.0016584025,"wstrn","latam",NA,0
"GB","PE",-6.092022873,"wstrn","latam",NA,0
"GB","PF",-11.24013,"wstrn",NA,NA,0
"GB","PG",-3.98209,"wstrn","wstrn","wstrn",1
"GB","PH",-3.938606232,"wstrn","wstrn","wstrn",1
"GB","PK",-5.345962289,"wstrn","islam",NA,0
"GB","PL",-4.5684686945,"wstrn","wstrn","wstrn",1
"GB","PT",-3.661855332,"wstrn","wstrn","wstrn",1
"GB","PY",-6.063438,"wstrn","latam",NA,0
"GB","QA",-3.711466976,"wstrn","islam",NA,0
"GB","RU",-4.300659767,"wstrn","ortho",NA,0
"GB","SA",-6.364375745,"wstrn","islam",NA,0
"GB","SD",-9.19972,"wstrn","islam",NA,0
"GB","SE",-4.0053535345,"wstrn","wstrn","wstrn",1
"GB","SG",-6.050657269,"wstrn","buddh",NA,0
"GB","SI",-3.698734425,"wstrn","wstrn","wstrn",1
"GB","SK",-4.3694200855,"wstrn","wstrn","wstrn",1
"GB","SN",-4.387428,"wstrn","islam",NA,0
"GB","SR",-11.24013,"wstrn",NA,NA,0
"GB","SV",-3.094435243,"wstrn","latam",NA,0
"GB","TH",-2.9921149115,"wstrn","buddh",NA,0
"GB","TN",-11.24013,"wstrn","islam",NA,0
"GB","TR",-5.811979751,"wstrn","islam",NA,0
"GB","TT",-0.320020318,"wstrn","wstrn","wstrn",1
"GB","TZ",-7.429136,"wstrn","afric",NA,0
"GB","UA",-3.174502589,"wstrn","ortho",NA,0
"GB","UG",-5.171144,"wstrn","afric",NA,0
"GB","US",-6.1774765615,"wstrn","wstrn","wstrn",1
"GB","UY",-6.823945775,"wstrn","latam",NA,0
"GB","UZ",3.513143,"wstrn","islam",NA,0
"GB","VC",-8.07543,"wstrn","latam",NA,0
"GB","VE",-3.1759915925,"wstrn","latam",NA,0
"GB","VI",-11.24013,"wstrn",NA,NA,0
"GB","VN",-1.2140284035,"wstrn","sinic",NA,0
"GB","YE",-11.24013,"wstrn","islam",NA,0
"GB","ZA",-3.7405411345,"wstrn","afric",NA,0
"GB","ZM",-11.24013,"wstrn","afric",NA,0
"GB","ZW",-5.369967,"wstrn","afric",NA,0
"GE","GH",-3.120302,"ortho","afric",NA,0
"GE","GM",0.3085376,"ortho","islam",NA,0
"GE","GR",-2.554665,"ortho","ortho","ortho",1
"GE","GT",-3.123465,"ortho","latam",NA,0
"GE","GU",-0.6391456,"ortho",NA,NA,0
"GE","GY",-0.7758553,"ortho",NA,NA,0
"GE","HK",-3.689424,"ortho","sinic",NA,0
"GE","HN",0.3374771,"ortho","latam",NA,0
"GE","HR",-0.263866,"ortho","wstrn",NA,0
"GE","HT",-11.24013,"ortho",NA,NA,0
"GE","HU",-1.728065,"ortho","wstrn",NA,0
"GE","ID",-11.24013,"ortho","islam",NA,0
"GE","IE",5.431829,"ortho","wstrn",NA,0
"GE","IL",-11.24013,"ortho","wstrn",NA,0
"GE","IN",1.55412,"ortho","hindu",NA,0
"GE","IT",0.09636803,"ortho","wstrn",NA,0
"GE","JM",-3.458776,"ortho","wstrn",NA,0
"GE","JO",-11.24013,"ortho","islam",NA,0
"GE","JP",-11.24013,"ortho",NA,NA,0
"GE","KE",-0.01380682,"ortho","afric",NA,0
"GE","KH",-11.24013,"ortho","buddh",NA,0
"GE","KM",1.975774,"ortho","afric",NA,0
"GE","KR",2.724784,"ortho","sinic",NA,0
"GE","KW",-11.24013,"ortho","islam",NA,0
"GE","KY",-3.156421,"ortho","afric",NA,0
"GE","KZ",-2.925572,"ortho","ortho","ortho",1
"GE","LA",-11.24013,"ortho","buddh",NA,0
"GE","LB",2.108725,"ortho","islam",NA,0
"GE","LC",-2.858759,"ortho","latam",NA,0
"GE","LK",-11.24013,"ortho","buddh",NA,0
"GE","LR",-1.421855,"ortho","afric",NA,0
"GE","LT",-11.24013,"ortho","wstrn",NA,0
"GE","LU",-1.064197,"ortho","wstrn",NA,0
"GE","LV",-1.491278,"ortho","wstrn",NA,0
"GE","MA",-2.729214,"ortho","islam",NA,0
"GE","MD",-2.691984,"ortho","ortho","ortho",1
"GE","ME",-11.24013,"ortho",NA,NA,0
"GE","MG",-0.4504282,"ortho","afric",NA,0
"GE","MK",-1.149462,"ortho","ortho","ortho",1
"GE","ML",-11.24013,"ortho","islam",NA,0
"GE","MN",1.436786,"ortho","buddh",NA,0
"GE","MO",-11.24013,"ortho",NA,NA,0
"GE","MP",-11.24013,"ortho",NA,NA,0
"GE","MR",-11.24013,"ortho","afric",NA,0
"GE","MT",0.789679,"ortho","wstrn",NA,0
"GE","MU",0.04680017,"ortho","afric",NA,0
"GE","MX",-4.601046,"ortho","latam",NA,0
"GE","MY",-11.24013,"ortho","islam",NA,0
"GE","MZ",-11.24013,"ortho","afric",NA,0
"GE","NC",-11.24013,"ortho",NA,NA,0
"GE","NG",-11.24013,"ortho","afric",NA,0
"GE","NI",-2.86527,"ortho","latam",NA,0
"GE","NL",-11.24013,"ortho","wstrn",NA,0
"GE","NO",-11.24013,"ortho","wstrn",NA,0
"GE","NP",-0.9417081,"ortho","hindu",NA,0
"GE","NZ",-2.035752,"ortho","wstrn",NA,0
"GE","OM",-1.200505,"ortho","islam",NA,0
"GE","PA",-11.24013,"ortho","latam",NA,0
"GE","PE",-11.24013,"ortho","latam",NA,0
"GE","PF",-11.24013,"ortho",NA,NA,0
"GE","PG",-11.24013,"ortho","wstrn",NA,0
"GE","PH",-1.818414,"ortho","wstrn",NA,0
"GE","PK",1.574771,"ortho","islam",NA,0
"GE","PL",-4.866061,"ortho","wstrn",NA,0
"GE","PT",-0.8642575,"ortho","wstrn",NA,0
"GE","PY",-1.075666,"ortho","latam",NA,0
"GE","QA",-2.710114,"ortho","islam",NA,0
"GE","RU",-3.01167,"ortho","ortho","ortho",1
"GE","SA",-11.24013,"ortho","islam",NA,0
"GE","SD",-4.211948,"ortho","islam",NA,0
"GE","SE",-1.07973,"ortho","wstrn",NA,0
"GE","SG",1.229721,"ortho","buddh",NA,0
"GE","SI",-2.006357,"ortho","wstrn",NA,0
"GE","SK",2.209441,"ortho","wstrn",NA,0
"GE","SN",0.04072853,"ortho","islam",NA,0
"GE","SR",1.190157,"ortho",NA,NA,0
"GE","SV",-11.24013,"ortho","latam",NA,0
"GE","TH",-1.003379,"ortho","buddh",NA,0
"GE","TN",4.012465,"ortho","islam",NA,0
"GE","TR",-1.916402,"ortho","islam",NA,0
"GE","TT",-11.24013,"ortho","wstrn",NA,0
"GE","TZ",2.122984,"ortho","afric",NA,0
"GE","UA",-11.24013,"ortho","ortho","ortho",1
"GE","UG",0.4044147,"ortho","afric",NA,0
"GE","US",0.9065251,"ortho","wstrn",NA,0
"GE","UY",-0.8591894,"ortho","latam",NA,0
"GE","UZ",-2.453656,"ortho","islam",NA,0
"GE","VC",-11.24013,"ortho","latam",NA,0
"GE","VE",4.181491,"ortho","latam",NA,0
"GE","VI",-1.84952,"ortho",NA,NA,0
"GE","VN",-11.24013,"ortho","sinic",NA,0
"GE","YE",-2.997101,"ortho","islam",NA,0
"GE","ZA",-11.24013,"ortho","afric",NA,0
"GE","ZM",-11.24013,"ortho","afric",NA,0
"GE","ZW",-2.328105,"ortho","afric",NA,0
"GH","GM",-1.811454,"afric","islam",NA,0
"GH","GR",-11.24013,"afric","ortho",NA,0
"GH","GT",-5.517893,"afric","latam",NA,0
"GH","GU",1.433975,"afric",NA,NA,0
"GH","GY",-4.451217,"afric",NA,NA,0
"GH","HK",-4.25127,"afric","sinic",NA,0
"GH","HN",0.7762624,"afric","latam",NA,0
"GH","HR",-2.939707,"afric","wstrn",NA,0
"GH","HT",-3.649083,"afric",NA,NA,0
"GH","HU",-1.126761,"afric","wstrn",NA,0
"GH","ID",1.53738,"afric","islam",NA,0
"GH","IE",-11.24013,"afric","wstrn",NA,0
"GH","IL",0.6761315,"afric","wstrn",NA,0
"GH","IN",-1.106713,"afric","hindu",NA,0
"GH","IT",-11.24013,"afric","wstrn",NA,0
"GH","JM",-11.24013,"afric","wstrn",NA,0
"GH","JO",-0.01839576,"afric","islam",NA,0
"GH","JP",-1.937801,"afric",NA,NA,0
"GH","KE",-4.094634,"afric","afric","afric",1
"GH","KH",-3.626698,"afric","buddh",NA,0
"GH","KM",-1.627615,"afric","afric","afric",1
"GH","KR",-11.24013,"afric","sinic",NA,0
"GH","KW",-11.24013,"afric","islam",NA,0
"GH","KY",-3.535946,"afric","afric","afric",1
"GH","KZ",-4.691391,"afric","ortho",NA,0
"GH","LA",-11.24013,"afric","buddh",NA,0
"GH","LB",-4.922372,"afric","islam",NA,0
"GH","LC",-1.939001,"afric","latam",NA,0
"GH","LK",-1.643618,"afric","buddh",NA,0
"GH","LR",-11.24013,"afric","afric","afric",1
"GH","LT",-5.598594,"afric","wstrn",NA,0
"GH","LU",-11.24013,"afric","wstrn",NA,0
"GH","LV",-11.24013,"afric","wstrn",NA,0
"GH","MA",-11.24013,"afric","islam",NA,0
"GH","MD",-11.24013,"afric","ortho",NA,0
"GH","ME",-1.400222,"afric",NA,NA,0
"GH","MG",-11.24013,"afric","afric","afric",1
"GH","MK",-0.4303752,"afric","ortho",NA,0
"GH","ML",-11.24013,"afric","islam",NA,0
"GH","MN",-11.24013,"afric","buddh",NA,0
"GH","MO",-4.708665,"afric",NA,NA,0
"GH","MP",-11.24013,"afric",NA,NA,0
"GH","MR",0.3440788,"afric","afric","afric",1
"GH","MT",-11.24013,"afric","wstrn",NA,0
"GH","MU",-2.321195,"afric","afric","afric",1
"GH","MX",-11.24013,"afric","latam",NA,0
"GH","MY",-11.24013,"afric","islam",NA,0
"GH","MZ",1.217476,"afric","afric","afric",1
"GH","NC",-11.24013,"afric",NA,NA,0
"GH","NG",-4.40218,"afric","afric","afric",1
"GH","NI",-2.040822,"afric","latam",NA,0
"GH","NL",-0.8952005,"afric","wstrn",NA,0
"GH","NO",-2.838522,"afric","wstrn",NA,0
"GH","NP",-1.544377,"afric","hindu",NA,0
"GH","NZ",-2.066971,"afric","wstrn",NA,0
"GH","OM",-3.371789,"afric","islam",NA,0
"GH","PA",-3.368475,"afric","latam",NA,0
"GH","PE",-6.307116,"afric","latam",NA,0
"GH","PF",-11.24013,"afric",NA,NA,0
"GH","PG",-2.697079,"afric","wstrn",NA,0
"GH","PH",-5.861501,"afric","wstrn",NA,0
"GH","PK",-11.24013,"afric","islam",NA,0
"GH","PL",-4.594998,"afric","wstrn",NA,0
"GH","PT",-3.254756,"afric","wstrn",NA,0
"GH","PY",-3.401101,"afric","latam",NA,0
"GH","QA",-11.24013,"afric","islam",NA,0
"GH","RU",-5.588419,"afric","ortho",NA,0
"GH","SA",-4.532137,"afric","islam",NA,0
"GH","SD",-2.599043,"afric","islam",NA,0
"GH","SE",0.4434048,"afric","wstrn",NA,0
"GH","SG",-0.8362026,"afric","buddh",NA,0
"GH","SI",0.7112027,"afric","wstrn",NA,0
"GH","SK",2.44302,"afric","wstrn",NA,0
"GH","SN",-3.229168,"afric","islam",NA,0
"GH","SR",-0.8810442,"afric",NA,NA,1
"GH","SV",-11.24013,"afric","latam",NA,0
"GH","TH",-1.634219,"afric","buddh",NA,0
"GH","TN",-3.037826,"afric","islam",NA,0
"GH","TR",-11.24013,"afric","islam",NA,0
"GH","TT",1.257676,"afric","wstrn",NA,0
"GH","TZ",-11.24013,"afric","afric","afric",1
"GH","UA",-11.24013,"afric","ortho",NA,0
"GH","UG",-0.3265082,"afric","afric","afric",1
"GH","US",-0.8100233,"afric","wstrn",NA,0
"GH","UY",-4.183153,"afric","latam",NA,0
"GH","UZ",-1.734569,"afric","islam",NA,0
"GH","VC",-11.24013,"afric","latam",NA,0
"GH","VE",-0.2335379,"afric","latam",NA,0
"GH","VI",-11.24013,"afric",NA,NA,0
"GH","VN",-11.24013,"afric","sinic",NA,0
"GH","YE",0.3999588,"afric","islam",NA,0
"GH","ZA",-3.168361,"afric","afric","afric",1
"GH","ZM",-2.363768,"afric","afric","afric",1
"GH","ZW",-0.8618038,"afric","afric","afric",1
"GM","GR",-11.24013,"islam","ortho",NA,0
"GM","GT",-3.647197,"islam","latam",NA,0
"GM","GU",-11.24013,"islam",NA,NA,0
"GM","GY",-3.273669,"islam",NA,NA,0
"GM","HK",-4.800943,"islam","sinic",NA,0
"GM","HN",-11.24013,"islam","latam",NA,0
"GM","HR",-5.633359,"islam","wstrn",NA,0
"GM","HT",-4.263294,"islam",NA,NA,0
"GM","HU",-2.279969,"islam","wstrn",NA,0
"GM","ID",-0.9894556,"islam","islam","islam",1
"GM","IE",-4.48106,"islam","wstrn",NA,0
"GM","IL",-11.24013,"islam","wstrn",NA,0
"GM","IN",-2.026306,"islam","hindu",NA,0
"GM","IT",-11.24013,"islam","wstrn",NA,0
"GM","JM",-2.555392,"islam","wstrn",NA,0
"GM","JO",-11.24013,"islam","islam","islam",1
"GM","JP",4.375153,"islam",NA,NA,0
"GM","KE",-5.401992,"islam","afric",NA,0
"GM","KH",-11.24013,"islam","buddh",NA,0
"GM","KM",-11.24013,"islam","afric",NA,0
"GM","KR",1.704661,"islam","sinic",NA,0
"GM","KW",-11.24013,"islam","islam","islam",1
"GM","KY",-4.555623,"islam","afric",NA,0
"GM","KZ",-11.24013,"islam","ortho",NA,0
"GM","LA",-11.24013,"islam","buddh",NA,0
"GM","LB",-2.646211,"islam","islam","islam",1
"GM","LC",-11.24013,"islam","latam",NA,0
"GM","LK",-11.24013,"islam","buddh",NA,0
"GM","LR",-2.310231,"islam","afric",NA,0
"GM","LT",-11.24013,"islam","wstrn",NA,0
"GM","LU",-11.24013,"islam","wstrn",NA,0
"GM","LV",-2.890479,"islam","wstrn",NA,0
"GM","MA",-4.53388,"islam","islam","islam",1
"GM","MD",2.626014,"islam","ortho",NA,0
"GM","ME",-11.24013,"islam",NA,NA,0
"GM","MG",-0.428244,"islam","afric",NA,0
"GM","MK",2.400096,"islam","ortho",NA,0
"GM","ML",-1.826691,"islam","islam","islam",1
"GM","MN",-2.390163,"islam","buddh",NA,0
"GM","MO",-1.371633,"islam",NA,NA,0
"GM","MP",-11.24013,"islam",NA,NA,0
"GM","MR",3.522425,"islam","afric",NA,0
"GM","MT",-4.04351,"islam","wstrn",NA,0
"GM","MU",-5.377753,"islam","afric",NA,0
"GM","MX",-11.24013,"islam","latam",NA,0
"GM","MY",-5.914874,"islam","islam","islam",1
"GM","MZ",-11.24013,"islam","afric",NA,0
"GM","NC",-0.1883726,"islam",NA,NA,0
"GM","NG",-0.3159114,"islam","afric",NA,0
"GM","NI",-11.24013,"islam","latam",NA,0
"GM","NL",-4.954094,"islam","wstrn",NA,0
"GM","NO",-4.705497,"islam","wstrn",NA,0
"GM","NP",-4.866638,"islam","hindu",NA,0
"GM","NZ",-3.16302,"islam","wstrn",NA,0
"GM","OM",-3.698318,"islam","islam","islam",1
"GM","PA",-11.24013,"islam","latam",NA,0
"GM","PE",-11.24013,"islam","latam",NA,0
"GM","PF",-1.594914,"islam",NA,NA,0
"GM","PG",-4.004437,"islam","wstrn",NA,0
"GM","PH",-3.703123,"islam","wstrn",NA,0
"GM","PK",-0.5175777,"islam","islam","islam",1
"GM","PL",-6.265262,"islam","wstrn",NA,0
